wikidata_id,theme_id,note,nom,departement,osm_id,horaires,tarif,site_web,lat,lon
Q55714308,plages,Boschi di Ferretto - Bagnolo,Boschi di Ferretto - Bagnolo,054,way/613947645,,,https://www.regione.umbria.it/ambiente/siti-di-importanza-comunitaria-sic,43.144089,11.994074
Q3640269,plages,Biotopo Risorgive di Virco / Risultivis di Virc,Biotopo Risorgive di Virco / Risultivis di Virc,030,way/131388152,,,http://www.lifefriulifens.it/,45.925941,13.072406
Q3640268,plages,Biotopo Risorgive di Flambro / Risultivis di Flambri,Biotopo Risorgive di Flambro / Risultivis di Flambri,030,way/157598948,,,http://www.lifefriulifens.it/,45.919597,13.079010
Q94694277,plages,Biotopo Ponte Casoni,Biotopo Ponte Casoni,022,way/437071102,,,http://www.areeprotette.provincia.tn.it/riserve_locali/,46.030852,11.562081
Q93637169,plages,Biotopo Magredi di San Canciano,Biotopo Magredi di San Canciano,030,way/131567917,,,https://www.regione.fvg.it/rafvg/cms/RAFVG/ambiente-territorio/tutela-ambiente-gestione-risorse-naturali/FOGLIA214/FOGLIA30/articolo.html,46.022996,13.176946
Q47510835,plages,Biotopo La Rupe,Biotopo La Rupe,022,way/320634692,,,http://www.areeprotette.provincia.tn.it/riserve_provinciali/biotopi_riserve/-riserve_provinciali/pagina28.html,46.185369,11.097668
Q3640211,plages,Biotopo Inghiaie,Biotopo Inghiaie,022,relation/5810043,,,https://www.wwf.it/oasi/trentino_alto_adige/inghiaie/,45.997809,11.310255
Q3640201,plages,Biotopi e Ripristini ambientali di Medicina e Molinella,Biotopi e Ripristini ambientali di Medicina e Molinella,037,way/265038317,,,https://ambiente.regione.emilia-romagna.it/parchi-natura2000/rete-natura-2000/siti/it4050022,44.557743,11.700152
Q17622679,musees,Bersntoler Kulturinstitut - Istituto Culturale Mòcheno,Bersntoler Kulturinstitut - Istituto Culturale Mòcheno,022,way/103086256,,yes,,46.129735,11.353704
Q53673528,plages,Baraccone (confluenza Po-Dora Baltea),Baraccone (confluenza Po-Dora Baltea),001,way/248862885,,,http://www.regione.piemonte.it/habiweb/servlet/image.pdf?idSic=17,45.179076,8.033287
Q799944,monuments,Bagni di Craveggia,Bagni di Craveggia,103,way/1554524658,,no,,46.197973,8.539841
Q771817,plages,Area naturale marina protetta Portofino,Area naturale marina protetta Portofino,010,relation/6615887,,,https://www.portofinoamp.it/it/,44.321354,9.181750
Q94579616,plages,Area di riequilibrio ecologico Via Dugaro,Area di riequilibrio ecologico Via Dugaro,035,way/265964761,,,https://ambiente.regione.emilia-romagna.it/parchi-natura2000/aree-protette/are/arere17,44.866919,10.867291
Q94579346,plages,Area di riequilibrio ecologico Sorgenti dell'Enza,Area di riequilibrio ecologico Sorgenti dell'Enza,035,way/266073254,,,https://ambiente.regione.emilia-romagna.it/parchi-natura2000/aree-protette/are/arere07,44.690582,10.436855
Q43600,plages,Area di riequilibrio ecologico San Matteo,Area di riequilibrio ecologico San Matteo,036,way/265964429,,,https://ambiente.regione.emilia-romagna.it/parchi-natura2000/aree-protette/are/aremo04,44.847813,11.087422
Q94579342,plages,Area di riequilibrio ecologico Rodano-Gattalupa,Area di riequilibrio ecologico Rodano-Gattalupa,035,way/266047836,,,https://ambiente.regione.emilia-romagna.it/parchi-natura2000/aree-protette/are/arere11,44.681153,10.666911
Q94579341,plages,Area di riequilibrio ecologico Oasi naturalistica di Marmirolo,Area di riequilibrio ecologico Oasi naturalistica di Marmirolo,035,way/265966106,,,https://ambiente.regione.emilia-romagna.it/parchi-natura2000/aree-protette/are/arere11,44.662286,10.723152
Q94579277,plages,Area di riequilibrio ecologico Oasi di Budrio,Area di riequilibrio ecologico Oasi di Budrio,035,way/266072784,,,https://ambiente.regione.emilia-romagna.it/parchi-natura2000/aree-protette/are/arere02,44.740492,10.750331
Q94579975,plages,Area di riequilibrio ecologico Oasi Val di Sole,Area di riequilibrio ecologico Oasi Val di Sole,036,way/265963118,,,https://ambiente.regione.emilia-romagna.it/parchi-natura2000/aree-protette/are/aremo03,44.941586,11.041500
Q94579274,plages,Area di riequilibrio ecologico I Caldaren,Area di riequilibrio ecologico I Caldaren,035,way/266072627,,,https://ambiente.regione.emilia-romagna.it/parchi-natura2000/aree-protette/are/arere05,44.910085,10.631465
Q94579270,plages,Area di riequilibrio ecologico Fontanile dell'Ariolo,Area di riequilibrio ecologico Fontanile dell'Ariolo,035,way/265972040,,,https://ambiente.regione.emilia-romagna.it/parchi-natura2000/aree-protette/are/arere12,44.648976,10.673982
Q94630800,plages,Area di riequilibrio ecologico Dosolo,Area di riequilibrio ecologico Dosolo,037,way/266074918,,,https://ambiente.regione.emilia-romagna.it/parchi-natura2000/aree-protette/are/arebo07,44.646751,11.266677
Q132166234,musees,Antiquarium di Ercolano,Antiquarium di Ercolano,063,way/1100584596,,yes,,40.805240,14.345415
Q104528637,musees,Antica pieve dei Santi Giacomo e Cristoforo,Antica pieve dei Santi Giacomo e Cristoforo,022,way/268415548,,no,,46.016220,11.633650
Q100293619,musees,Antica Latteria,Antica Latteria,103,node/7731589498,,no,,46.297451,8.360604
Q21076223,musees,Agorà della Scherma,Agorà della Scherma,012,node/3404229693,,no,,45.616032,8.846405
Q55441037,plages,"Abetina Reale, Alta Val Dolo","Abetina Reale, Alta Val Dolo",035,relation/3566431,,,https://ambiente.regione.emilia-romagna.it/parchi-natura2000/rete-natura-2000/siti/it4030005,44.262911,10.457448
Q131277854,musees,AEMuseum,AEMuseum,015,node/12352410157,,no,,45.462334,9.159033
Q107564173,cascades,cascata della Brentana,cascata della Brentana,022,node/1207154634,,,,46.111024,11.505489
Q61834155,plages,Zona di salvaguardia del Sacro Monte di Belmonte,Zona di salvaguardia del Sacro Monte di Belmonte,001,way/200842774,,,,45.377977,7.645192
Q3936804,plages,Zona Speciale di Conservazione Monte Genzana,Zona Speciale di Conservazione Monte Genzana,066,relation/21320665,,,,41.958849,13.912505
Q61861690,plages,ZPS Comprensorio Bracciano-Martignano,ZPS Comprensorio Bracciano-Martignano,058,relation/13248053,,,,42.134313,12.250333
Q124032534,cascades,Vilpianer Wasserfall - Cascata di Vilpiano,Vilpianer Wasserfall - Cascata di Vilpiano,021,node/2158831646,,,,46.558476,11.230679
Q49964164,plages,Valle della Ripa (Argentera),Valle della Ripa (Argentera),001,way/1047131150,,,,44.891816,6.921569
Q2509296,plages,Valle del Bove,Valle del Bove,087,relation/6867718,,,,37.729932,15.051528
Q47086780,plages,Valle Thuras,Valle Thuras,001,way/1047131151,,,,44.892668,6.858490
Q47462532,plages,Val Troncea,Val Troncea,001,way/1047135439,,,,44.971400,6.973258
Q128797088,plages,Trappa - Bagneri,Trappa - Bagneri,096,way/248854883,,,,45.585684,7.948920
Q3936728,plages,Tomboli di Follonica,Tomboli di Follonica,053,relation/3726929,,,,42.923215,10.754007
Q95209595,plages,Sughereta di Bergeggi,Sughereta di Bergeggi,009,way/368258837,,,,44.254147,8.443373
Q53675778,plages,Sito di Importanza Comunitaria Boschi umidi e stagni di Cumiana,Sito di Importanza Comunitaria Boschi umidi e stagni di Cumiana,001,way/1047134036,,,,44.956895,7.398655
Q49964923,plages,Sito di Importanza Comunitaria - Colonie Chirotteri,Sito di Importanza Comunitaria - Colonie Chirotteri,004,node/12009753741,,,,44.696629,7.942148
Q3936600,plages,Serra della Guardia,Serra della Guardia,078,way/846491916,,,,39.396394,16.411050
Q3954940,plages,Selva di Castelfidardo,Selva di Castelfidardo,042,way/497835946,,,,43.470946,13.587495
Q55266356,plages,Saline di Molentargius,Saline di Molentargius,118,way/957203492,,,,39.219295,9.166855
Q1455908,plages,Sacro Monte della SS Trinità di Ghiffa,Sacro Monte della SS Trinità di Ghiffa,103,way/596137629,,,,45.962955,8.604718
Q61867454,plages,SIC Sughereta del Sasso,SIC Sughereta del Sasso,058,way/823478212,,,,42.050156,12.031377
Q61867405,plages,SIC S. Giovenale e Civitella Cesi,SIC S. Giovenale e Civitella Cesi,056,way/823158084,,,,42.223472,11.989705
Q61867443,plages,SIC Monte Tosto,SIC Monte Tosto,058,way/823481762,,,,42.037148,12.058301
Q53675778,plages,SIC Boschi umidi e stagni di Cumiana,SIC Boschi umidi e stagni di Cumiana,001,way/1047134037,,,,44.947500,7.403556
Q64578117,plages,Rocciamelone,Rocciamelone,001,way/679994377,,,,45.176183,7.092488
Q93637059,plages,Risorgive della Roggia Vignella-Pissarelle,Risorgive della Roggia Vignella-Pissarelle,093,relation/3048539,,,,45.904601,12.823640
Q3936904,plages,Riserve del Litorale Tarantino Orientale,Riserve del Litorale Tarantino Orientale,073,relation/6947101,,,,40.320818,17.712028
Q61785139,plages,Riserva regionale Garzaia del Bosco Basso,Riserva regionale Garzaia del Bosco Basso,018,relation/9386463,,,,45.120325,8.640761
Q3936640,plages,Riserva orientata Monte Mottac,Riserva orientata Monte Mottac,103,way/1295397372,,,,46.069158,8.408124
Q3936900,plages,Riserva naturale regionale di Bergeggi,Riserva naturale regionale di Bergeggi,009,relation/6608314,,,,44.239086,8.442672
Q93742872,plages,Riserva naturale regionale delle Valli Grotari e Vulcan,Riserva naturale regionale delle Valli Grotari e Vulcan,030,way/543972657,,,,45.764168,13.175496
Q3936577,plages,Riserva naturale regionale delle Foci dello Stella,Riserva naturale regionale delle Foci dello Stella,030,way/43946832,,,,45.731366,13.124796
Q3936773,plages,Riserva naturale regionale della Valle Cavanata,Riserva naturale regionale della Valle Cavanata,031,way/1322683738,,,,45.719862,13.472239
Q3936772,plages,Riserva naturale regionale della Val Alba,Riserva naturale regionale della Val Alba,030,way/1322681834,,,,46.439123,13.241946
Q3936584,plages,Riserva naturale regionale della Forra del Cellina,Riserva naturale regionale della Forra del Cellina,093,way/1322680441,,,,46.179730,12.595500
Q3936761,plages,Riserva naturale regionale del Monte Orsario / Deželni naravni rezervat Medvedjak,Riserva naturale regionale del Monte Orsario / Deželni naravni rezervat Medvedjak,032,way/54038061,,,,45.711483,13.821271
Q3936760,plages,Riserva naturale regionale del Monte Lanaro / Naravni rezervat na Volniku,Riserva naturale regionale del Monte Lanaro / Naravni rezervat na Volniku,032,way/54107889,,,,45.741890,13.779350
Q3936940,plages,Riserva naturale regionale Montagne della Duchessa,Riserva naturale regionale Montagne della Duchessa,057,relation/8431846,,,,42.194028,13.330214
Q3936890,plages,Riserva naturale provinciale Monte Serra di Sotto,Riserva naturale provinciale Monte Serra di Sotto,050,relation/6410530,,,,43.731783,10.567739
Q3936886,plages,Riserva naturale provinciale Bosco della SS. Trinità,Riserva naturale provinciale Bosco della SS. Trinità,053,relation/6416189,,,,42.802338,11.591716
Q28669932,plages,Riserva naturale orientata del Bosco Solivo,Riserva naturale orientata del Bosco Solivo,003,way/405811281,,,,45.697194,8.581667
Q3936879,plages,Riserva naturale orientata Torre Salsa,Riserva naturale orientata Torre Salsa,084,relation/3326818,,,,37.360707,13.348842
Q28669779,plages,Riserva naturale orientata Sughereta di Niscemi,Riserva naturale orientata Sughereta di Niscemi,087,relation/11138148,,,,37.087294,14.434418
Q3936869,plages,Riserva naturale orientata Pantalica Valle dell'Anapo e Torrente Cava Grande,Riserva naturale orientata Pantalica Valle dell'Anapo e Torrente Cava Grande,089,relation/9432636,,,,37.116074,14.980530
Q3936854,plages,Riserva naturale orientata Isola Bella,Riserva naturale orientata Isola Bella,083,way/435981108,,,,37.850628,15.300494
Q3936569,plages,Riserva naturale orientata Fiume Ciane e Saline di Siracusa,Riserva naturale orientata Fiume Ciane e Saline di Siracusa,089,relation/9432634,,,,37.048482,15.253958
Q2154704,plages,Riserva naturale orientata Cavagrande del Cassibile,Riserva naturale orientata Cavagrande del Cassibile,089,relation/9432635,,,,36.966376,15.114501
Q3936849,plages,Riserva naturale orientata Bosco di Santo Pietro,Riserva naturale orientata Bosco di Santo Pietro,087,relation/11141744,,,,37.085540,14.492741
Q3936844,plages,Riserva naturale orientata Bosco Pantano di Policoro,Riserva naturale orientata Bosco Pantano di Policoro,077,way/74396064,,,,40.162932,16.683435
Q3936508,plages,Riserva naturale orientata Adda Morta - Lanca della Rotta,Riserva naturale orientata Adda Morta - Lanca della Rotta,098,relation/8386244,,,,45.222126,9.716270
Q3936825,plages,Riserva naturale integrale Grotta di Sant'Angelo Muxaro,Riserva naturale integrale Grotta di Sant'Angelo Muxaro,084,way/248845112,,,,37.476420,13.547250
Q3936823,plages,Riserva naturale integrale Grotta Palombara,Riserva naturale integrale Grotta Palombara,089,relation/9432632,,,,37.105028,15.193604
Q3936822,plages,Riserva naturale integrale Grotta Monello,Riserva naturale integrale Grotta Monello,089,relation/9432633,,,,37.018878,15.164569
Q3936788,plages,Riserva naturale di Monterufoli-Caselli,Riserva naturale di Monterufoli-Caselli,050,relation/6417656,,,,43.242381,10.747672
Q3936881,plages,Riserva naturale delle Baragge,Riserva naturale delle Baragge,002,relation/9952846,,,,45.567629,8.289440
Q3936881,plages,Riserva naturale delle Baragge,Riserva naturale delle Baragge,002,relation/9952846,,,,45.567629,8.289440
Q3936775,plages,Riserva naturale della Valle dell'Inferno e Bandella,Riserva naturale della Valle dell'Inferno e Bandella,051,relation/6417758,,,,43.523501,11.657331
Q3936775,plages,Riserva naturale della Valle dell'Inferno e Bandella,Riserva naturale della Valle dell'Inferno e Bandella,051,relation/6417758,,,,43.523501,11.657331
Q61911726,plages,Riserva naturale della Palude di Casalbeltrame,Riserva naturale della Palude di Casalbeltrame,003,way/490918561,,,,45.426740,8.501789
Q3936918,plages,Riserva naturale della Garzaia di Villarboit,Riserva naturale della Garzaia di Villarboit,002,way/491632598,,,,45.448900,8.353693
Q49963911,plages,Riserva naturale della Confluenza del Pellice,Riserva naturale della Confluenza del Pellice,004,relation/15061135,,,,44.810694,7.561005
Q1114639,plages,Riserva naturale dell'Alta Valle del Tevere - Monte Nero,Riserva naturale dell'Alta Valle del Tevere - Monte Nero,051,relation/6416182,,,,43.749054,12.008104
Q3936762,plages,Riserva naturale dell'Alpe della Luna,Riserva naturale dell'Alpe della Luna,051,relation/6416161,,,,43.650277,12.172174
Q3936914,plages,Riserva naturale del Parco Burcina Felice Piacenza,Riserva naturale del Parco Burcina Felice Piacenza,096,way/1206950627,,,,45.587861,8.014349
Q3936913,plages,Riserva naturale del Monte Mesma,Riserva naturale del Monte Mesma,003,way/698919129,,,,45.775677,8.442407
Q979004,plages,Riserva naturale del Lago di Sibolla,Riserva naturale del Lago di Sibolla,046,way/142699653,,,,43.824009,10.701743
Q3936756,plages,Riserva naturale del Bosco di Montalto,Riserva naturale del Bosco di Montalto,051,way/929371542,,,,43.685220,12.092620
Q3936650,plages,Riserva naturale dei monti Eremita e Marzano,Riserva naturale dei monti Eremita e Marzano,065,way/116820888,,,,40.755533,15.323311
Q3936755,plages,Riserva naturale dei Monti Rognosi,Riserva naturale dei Monti Rognosi,051,relation/6418546,,,,43.576795,12.005111
Q59959400,plages,Riserva naturale controllata Borsacchio,Riserva naturale controllata Borsacchio,067,relation/9386639,,,,42.702147,13.977329
Q56629842,plages,Riserva naturale Vallombrosa,Riserva naturale Vallombrosa,048,relation/6411459,,,,43.744283,11.560431
Q16596810,plages,Riserva naturale Stagno di Loson,Riserva naturale Stagno di Loson,007,way/554496547,,,,45.779594,7.553854
Q3936700,plages,Riserva naturale Ponte a Buriano e Penna,Riserva naturale Ponte a Buriano e Penna,051,relation/6417718,,,,43.500631,11.768873
Q3936700,plages,Riserva naturale Ponte a Buriano e Penna,Riserva naturale Ponte a Buriano e Penna,051,relation/6417718,,,,43.500631,11.768873
Q3936699,plages,Riserva naturale Poggio all'Olmo,Riserva naturale Poggio all'Olmo,053,relation/6418753,,,,42.868728,11.473172
Q3936682,plages,Riserva naturale Piano degli Ontani,Riserva naturale Piano degli Ontani,047,relation/6407678,,,,44.100519,10.698393
Q3936677,plages,Riserva naturale Pescinello,Riserva naturale Pescinello,053,relation/6422349,,,,42.795005,11.526243
Q3936670,plages,Riserva naturale Palude Brabbia,Riserva naturale Palude Brabbia,012,relation/9637398,,,,45.782600,8.720044
Q3936660,plages,Riserva naturale Orrido di Botri,Riserva naturale Orrido di Botri,046,relation/6409670,,,,44.088354,10.618416
Q3936660,plages,Riserva naturale Orrido di Botri,Riserva naturale Orrido di Botri,046,relation/6409670,,,,44.088354,10.618416
Q3936649,plages,Riserva naturale Montenero,Riserva naturale Montenero,050,relation/6410631,,,,43.433857,10.914241
Q3936639,plages,Riserva naturale Monte Labbro,Riserva naturale Monte Labbro,053,relation/6422338,,,,42.836479,11.529747
Q3936634,plages,Riserva naturale Montauto,Riserva naturale Montauto,053,relation/6410450,,,,42.449095,11.610825
Q3936860,plages,Riserva naturale Laghetti di Marinello,Riserva naturale Laghetti di Marinello,083,relation/2982485,,,,38.142163,15.044064
Q61786397,plages,Riserva naturale Garzaia della Roggia Torbida,Riserva naturale Garzaia della Roggia Torbida,018,way/374475966,,,,45.077920,9.108235
Q49963907,plages,Riserva naturale Fontane,Riserva naturale Fontane,004,relation/15061134,,,,44.814216,7.578095
Q3936556,plages,Riserva naturale Diaccia Botrona,Riserva naturale Diaccia Botrona,053,way/431682330,,,,42.760575,10.937410
Q3936539,plages,Riserva naturale Campolino,Riserva naturale Campolino,047,relation/6409641,,,,44.115033,10.667340
Q3936536,plages,Riserva naturale Calafuria,Riserva naturale Calafuria,049,relation/6410651,,,,43.477030,10.340159
Q3936529,plages,Riserva naturale Bosco dei Rocconi,Riserva naturale Bosco dei Rocconi,053,relation/6425073,,,,42.725706,11.508869
Q3936524,plages,Riserva naturale Bosco Fontana,Riserva naturale Bosco Fontana,020,way/41558045,,,,45.200911,10.744051
Q3936511,plages,Riserva naturale Agromonte Spacciaboschi,Riserva naturale Agromonte Spacciaboschi,076,way/610898123,,,,40.853086,15.729218
Q3936503,plages,Riserva naturale Acquerino,Riserva naturale Acquerino,047,relation/17865999,,,,44.012762,11.010477
Q3936501,plages,Riserva naturale Abetone,Riserva naturale Abetone,047,relation/6407742,,,,44.135757,10.680334
Q94643920,plages,Riserva locale Malé,Riserva locale Malé,022,relation/7669025,,,,46.349136,10.917130
Q97371813,plages,Riserva integrale del Pedum,Riserva integrale del Pedum,103,way/628689969,,,,46.030396,8.442704
Q2946392,plages,Riserva di Montefalcone,Riserva di Montefalcone,050,relation/12310337,,,,43.739868,10.723206
Q3936665,plages,Riserva delle Cerbaie e del Padule di Fucecchio,Riserva delle Cerbaie e del Padule di Fucecchio,050,relation/3649887,,,,43.762915,10.725274
Q3936665,plages,Riserva delle Cerbaie e del Padule di Fucecchio,Riserva delle Cerbaie e del Padule di Fucecchio,050,relation/3649887,,,,43.762915,10.725274
Q3936743,plages,Riserva Statale Valle dell'Orfento I,Riserva Statale Valle dell'Orfento I,068,way/1466478987,,,,42.129590,14.075957
Q3936702,plages,Riserva Statale Quarto Santa Chiara,Riserva Statale Quarto Santa Chiara,069,way/1466458672,,,,41.930330,14.107177
Q3936680,plages,Riserva Statale Piana Grande della Majelletta,Riserva Statale Piana Grande della Majelletta,068,way/1467881120,,,,42.157921,14.091234
Q3936599,plages,Riserva Statale Il Monte,Riserva Statale Il Monte,071,way/1023136678,,,,41.406670,15.976320
Q3936845,plages,Riserva Regionale Bosco Ronchetti,Riserva Regionale Bosco Ronchetti,019,relation/11847605,,,,45.036782,10.137950
Q3936871,plages,Riserva Pino d'Aleppo,Riserva Pino d'Aleppo,088,way/132957138,,,,36.909796,14.505302
Q3936791,plages,Riserva Naturale di Rocca San Giovanni - Saben,Riserva Naturale di Rocca San Giovanni - Saben,004,way/371454469,,,,44.287052,7.393532
Q3936815,plages,Riserva Naturale di Randello,Riserva Naturale di Randello,088,way/89274269,,,,36.831245,14.466562
Q3936785,plages,Riserva Naturale di Decima Malafede,Riserva Naturale di Decima Malafede,058,relation/2950154,,,,41.737187,12.477078
Q3936541,plages,Riserva Naturale di Castelvecchio,Riserva Naturale di Castelvecchio,052,relation/6410584,,,,43.449664,10.992540
Q47462613,plages,Riserva Naturale dello Stagno di Oulx,Riserva Naturale dello Stagno di Oulx,001,way/371203194,,,,45.034992,6.816194
Q3936778,plages,Riserva Naturale delle Sorgenti del Belbo,Riserva Naturale delle Sorgenti del Belbo,004,way/371458429,,,,44.390255,8.139348
Q3936777,plages,Riserva Naturale delle Grotte di Bossea,Riserva Naturale delle Grotte di Bossea,004,way/371457399,,,,44.240935,7.816393
Q3936769,plages,Riserva Naturale della Marcigliana,Riserva Naturale della Marcigliana,058,way/105289192,,,,42.005316,12.569766
Q3936768,plages,Riserva Naturale della Madonna della Neve sul Monte Lera,Riserva Naturale della Madonna della Neve sul Monte Lera,001,way/371206379,,,,45.176403,7.466014
Q16596832,plages,Riserva Naturale dell'Isolone di Bertolla,Riserva Naturale dell'Isolone di Bertolla,001,way/309607712,,,,45.095431,7.745108
Q3936765,plages,Riserva Naturale dell'Insugherata,Riserva Naturale dell'Insugherata,058,relation/2984910,,,,41.960536,12.426251
Q3936473,plages,Riserva Naturale del Laurentino - Acqua Acetosa,Riserva Naturale del Laurentino - Acqua Acetosa,058,relation/1493374,,,,41.807281,12.468915
Q3936757,plages,Riserva Naturale del Bosco di Sant'Agnese,Riserva Naturale del Bosco di Sant'Agnese,052,relation/6414021,,,,43.479695,11.223961
Q3936752,plages,Riserva Naturale dei Ciciu del Villar,Riserva Naturale dei Ciciu del Villar,004,way/371454885,,,,44.493688,7.388397
Q3936746,plages,Riserva Naturale Valsolda,Riserva Naturale Valsolda,013,way/298549539,,,,46.052540,9.077573
Q3936742,plages,Riserva Naturale Valle del Freddo (SIC IT2060010),Riserva Naturale Valle del Freddo (SIC IT2060010),016,way/384055681,,,,45.798507,10.023121
Q3936733,plages,Riserva Naturale Tsatelet,Riserva Naturale Tsatelet,007,way/199150666,,,,45.749855,7.331650
Q3936725,plages,Riserva Naturale Tasso - Camigliatello Silano,Riserva Naturale Tasso - Camigliatello Silano,078,relation/17546174,,,,39.337987,16.419181
Q3936928,plages,Riserva Naturale Statale di Popolamento Animale Le Cesine,Riserva Naturale Statale di Popolamento Animale Le Cesine,075,way/452839889,,,,40.352247,18.339602
Q3936622,plages,Riserva Naturale Statale del Litorale Romano,Riserva Naturale Statale del Litorale Romano,058,relation/2984683,,,,41.795782,12.275426
Q3936726,plages,Riserva Naturale Statale Tirone Alto Vesuvio,Riserva Naturale Statale Tirone Alto Vesuvio,063,way/756958365,,,,40.814712,14.423474
Q3936668,plages,Riserva Naturale Statale Palazzo,Riserva Naturale Statale Palazzo,052,relation/15587374,,,,43.202663,11.037666
Q3936630,plages,Riserva Naturale Statale Marsiliana,Riserva Naturale Statale Marsiliana,053,relation/3682042,,,,43.009325,10.790503
Q49963708,plages,Riserva Naturale Spina Verde,Riserva Naturale Spina Verde,096,way/570028797,,,,45.527666,8.020825
Q49963913,plages,Riserva Naturale Speciale di Benevagienna,Riserva Naturale Speciale di Benevagienna,004,way/371458427,,,,44.559710,7.861686
Q47362077,plages,Riserva Naturale Speciale del Sacro Monte di Oropa,Riserva Naturale Speciale del Sacro Monte di Oropa,096,way/543696103,,,,45.625614,7.974510
Q3936812,plages,Riserva Naturale Sorgenti del Fiume Pescara,Riserva Naturale Sorgenti del Fiume Pescara,068,relation/12766332,,,,42.167531,13.820989
Q16596814,plages,Riserva Naturale Sasso Malascarpa,Riserva Naturale Sasso Malascarpa,097,relation/17505890,,,,45.851552,9.324883
Q3936905,plages,Riserva Naturale Regionale Ripa Bianca,Riserva Naturale Regionale Ripa Bianca,042,way/497465201,,,,43.533713,13.291316
Q3895472,plages,"Riserva Naturale Regionale Orientata ""Bosco delle Pianelle""","Riserva Naturale Regionale Orientata ""Bosco delle Pianelle""",073,way/447593356,,,,40.654261,17.215963
Q26133447,plages,Riserva Naturale Regionale Lago di Penne,Riserva Naturale Regionale Lago di Penne,068,relation/53871,,,,42.448648,13.892785
Q3936704,plages,Riserva Naturale Poverella - Villaggio Mancuso,Riserva Naturale Poverella - Villaggio Mancuso,079,way/1278839139,,,,39.063060,16.580192
Q3936687,plages,Riserva Naturale Pigelleto,Riserva Naturale Pigelleto,052,relation/6425018,,,,42.806005,11.650187
Q3936686,plages,Riserva Naturale Pietraporciana,Riserva Naturale Pietraporciana,052,relation/6414697,,,,43.017135,11.810436
Q3936873,plages,Riserva Naturale Orientata Rossomanno-Grottascura-Bellia,Riserva Naturale Orientata Rossomanno-Grottascura-Bellia,086,relation/10389370,,,,37.430823,14.393549
Q17333265,plages,Riserva Naturale Orientata Lago Soprano,Riserva Naturale Orientata Lago Soprano,085,way/1190880484,,,,37.460767,13.876373
Q3936852,plages,Riserva Naturale Orientata Foce del fiume Platani,Riserva Naturale Orientata Foce del fiume Platani,084,way/210967400,,,,37.403964,13.271774
Q3936648,plages,Riserva Naturale Montecellesi,Riserva Naturale Montecellesi,052,relation/17815859,,,,43.342209,11.300018
Q3936644,plages,Riserva Naturale Monte Penna,Riserva Naturale Monte Penna,053,relation/6425056,,,,42.762803,11.663861
Q3936623,plages,Riserva Naturale Lucciola Bella,Riserva Naturale Lucciola Bella,052,relation/6417266,,,,43.019299,11.740100
Q62070260,plages,Riserva Naturale Lago di Montepulciano,Riserva Naturale Lago di Montepulciano,052,relation/6414629,,,,43.089409,11.917341
Q3936607,plages,Riserva Naturale La Pietra,Riserva Naturale La Pietra,053,relation/6414678,,,,43.081873,11.099658
Q3936832,plages,Riserva Naturale Integrale Tre Cime del Bondone,Riserva Naturale Integrale Tre Cime del Bondone,022,way/655631257,,,,46.000452,11.037412
Q3936828,plages,Riserva Naturale Integrale Monte Conca,Riserva Naturale Integrale Monte Conca,085,relation/11183347,,,,37.495380,13.713941
Q62071618,plages,Riserva Naturale Il Bogatto,Riserva Naturale Il Bogatto,052,relation/10906804,,,,43.067005,11.379149
Q3936591,plages,Riserva Naturale Golia - Corvo,Riserva Naturale Golia - Corvo,078,relation/17546164,,,,39.391892,16.563123
Q3936588,plages,Riserva Naturale Gariglione - Pisarello,Riserva Naturale Gariglione - Pisarello,079,way/1275224353,,,,39.138899,16.658276
Q3936587,plages,Riserva Naturale Gallopane,Riserva Naturale Gallopane,078,way/1276225669,,,,39.410102,16.570902
Q3936582,plages,Riserva Naturale Foresta di Berignone,Riserva Naturale Foresta di Berignone,050,way/137749159,,,,43.330321,10.932260
Q62075474,plages,Riserva Naturale Crete dell'Orcia,Riserva Naturale Crete dell'Orcia,052,way/784615023,,,,42.941443,11.768053
Q3936552,plages,Riserva Naturale Coturelle - Piccione,Riserva Naturale Coturelle - Piccione,079,way/1276213965,,,,39.078289,16.621689
Q3936552,plages,Riserva Naturale Coturelle - Piccione,Riserva Naturale Coturelle - Piccione,079,way/1276213965,,,,39.078289,16.621689
Q3936548,plages,Riserva Naturale Cornate e Fosini,Riserva Naturale Cornate e Fosini,052,relation/6416219,,,,43.162677,10.946515
Q59959401,plages,Riserva Naturale Controllata di Punta dell'Acquabella,Riserva Naturale Controllata di Punta dell'Acquabella,069,relation/9386592,,,,42.337252,14.419627
Q3622043,plages,Riserva Naturale Bosco di Tanali,Riserva Naturale Bosco di Tanali,050,way/523748526,,,,43.756921,10.626682
Q3622043,plages,Riserva Naturale Bosco di Tanali,Riserva Naturale Bosco di Tanali,050,way/523748526,,,,43.756921,10.626682
Q47483721,plages,Riserva Naturale Boschi del Giovetto di Paline,Riserva Naturale Boschi del Giovetto di Paline,017,relation/5466970,,,,45.962316,10.137309
Q3936517,plages,Riserva Naturale Basso Merse,Riserva Naturale Basso Merse,052,relation/10906803,,,,43.110552,11.334069
Q3936512,plages,Riserva Naturale Alto Merse,Riserva Naturale Alto Merse,052,relation/6418738,,,,43.191325,11.201566
Q55710908,plages,Riserva Monte Nero e Serra Santa,Riserva Monte Nero e Serra Santa,042,way/464315198,,,,43.229117,12.843409
